id,WorkstationGroupID,begin_date_time,end_date_time,OperatorID,basket_size,t_cash,t_card,amount
89243,8,2019-02-18T20:23:59,2019-02-18T20:25:17,267,8,FALSE,TRUE,62.57
89244,8,2019-02-18T20:27:07,2019-02-18T20:29:16,267,15,FALSE,TRUE,66.15
89245,8,2019-02-18T20:32:11,2019-02-18T20:32:57,267,3,TRUE,FALSE,16.12
89246,8,2019-02-18T20:33:20,2019-02-18T20:35:24,267,9,TRUE,FALSE,35.05
89247,8,2019-02-18T20:36:03,2019-02-18T20:38:59,267,8,TRUE,FALSE,20.6
89248,8,2019-02-18T20:40:04,2019-02-18T20:41:06,267,9,TRUE,FALSE,38.44
89249,8,2019-02-18T20:41:53,2019-02-18T20:42:10,267,1,TRUE,FALSE,0.25
89250,8,2019-02-18T20:42:53,2019-02-18T20:46:09,267,15,TRUE,FALSE,50.6
89251,8,2019-02-18T20:47:35,2019-02-18T20:50:46,267,13,TRUE,FALSE,49.43
89252,8,2019-02-18T20:52:08,2019-02-18T20:53:32,267,13,TRUE,FALSE,33.52
89253,8,2019-02-18T20:55:03,2019-02-18T20:56:31,267,8,TRUE,FALSE,60.92
89254,8,2019-02-18T20:58:49,2019-02-18T21:01:08,267,14,FALSE,TRUE,39.06
89255,8,2019-02-18T21:01:48,2019-02-18T21:08:29,267,15,TRUE,FALSE,68.53
89256,8,2019-02-18T21:10:27,2019-02-18T21:11:13,267,4,TRUE,FALSE,39.96
89257,8,2019-02-18T21:14:05,2019-02-18T21:16:43,267,3,TRUE,FALSE,22.87
89258,8,2019-02-18T21:17:33,2019-02-18T21:18:11,267,1,TRUE,FALSE,3.29
89259,8,2019-02-18T21:18:42,2019-02-18T21:19:48,267,6,TRUE,FALSE,5.66
89260,8,2019-02-19T07:10:29,2019-02-19T07:11:13,267,4,TRUE,FALSE,13.4
89261,8,2019-02-19T07:11:47,2019-02-19T07:12:22,267,3,TRUE,FALSE,7.61
89262,8,2019-02-19T07:13:12,2019-02-19T07:14:04,267,2,TRUE,FALSE,26.98
89263,8,2019-02-19T07:17:50,2019-02-19T07:18:25,267,4,FALSE,TRUE,16.84
89264,8,2019-02-19T07:19:26,2019-02-19T07:19:58,267,2,FALSE,TRUE,5.88
89265,8,2019-02-19T07:21:23,2019-02-19T07:24:12,267,14,TRUE,FALSE,57.06
89266,8,2019-02-19T07:25:52,2019-02-19T07:33:10,267,42,TRUE,FALSE,76.66
89267,8,2019-02-19T07:34:44,2019-02-19T07:35:45,267,10,TRUE,FALSE,74.67
89268,8,2019-02-19T07:40:05,2019-02-19T07:40:57,267,2,TRUE,FALSE,6.32
89269,8,2019-02-19T07:41:57,2019-02-19T07:43:19,267,5,TRUE,FALSE,8.82
89270,8,2019-02-19T07:48:13,2019-02-19T07:48:55,267,3,TRUE,FALSE,12.82
89271,8,2019-02-19T07:50:17,2019-02-19T07:50:46,267,3,TRUE,FALSE,4.83
89272,8,2019-02-19T07:52:35,2019-02-19T07:54:57,267,8,TRUE,FALSE,35.79
89273,8,2019-02-19T07:58:39,2019-02-19T08:01:08,267,10,TRUE,FALSE,34.34
89274,8,2019-02-19T08:01:53,2019-02-19T08:04:07,267,21,TRUE,FALSE,40.76
89275,8,2019-02-19T08:05:42,2019-02-19T08:08:06,267,8,TRUE,FALSE,30.18
89276,8,2019-02-19T08:10:20,2019-02-19T08:11:37,267,11,TRUE,FALSE,24.45
89277,8,2019-02-19T08:13:50,2019-02-19T08:14:50,267,6,TRUE,FALSE,9
89278,8,2019-02-19T08:25:00,2019-02-19T08:27:06,267,4,TRUE,FALSE,12.82
89279,8,2019-02-19T08:28:30,2019-02-19T08:31:36,267,13,TRUE,FALSE,29.23
89280,8,2019-02-19T08:33:15,2019-02-19T08:34:31,267,5,TRUE,FALSE,23.76
89281,8,2019-02-19T08:39:10,2019-02-19T08:39:29,267,1,TRUE,FALSE,8.99
89282,8,2019-02-19T08:41:00,2019-02-19T08:43:17,267,11,TRUE,FALSE,32.53
89283,8,2019-02-19T08:45:13,2019-02-19T08:47:16,267,19,TRUE,FALSE,27.92
89284,8,2019-02-19T08:49:29,2019-02-19T08:51:00,267,12,FALSE,TRUE,45.47
89285,8,2019-02-19T08:52:02,2019-02-19T08:53:22,267,5,TRUE,FALSE,13.12
89286,8,2019-02-19T08:53:56,2019-02-19T08:54:25,267,2,TRUE,FALSE,5.28
89287,8,2019-02-19T08:58:30,2019-02-19T09:00:15,267,7,TRUE,FALSE,22.17
89288,8,2019-02-19T09:06:56,2019-02-19T09:07:29,267,4,FALSE,TRUE,14.66
89289,8,2019-02-19T09:08:17,2019-02-19T09:10:07,267,3,TRUE,FALSE,32
89290,8,2019-02-19T09:14:51,2019-02-19T09:19:10,267,27,FALSE,TRUE,117.67
89291,8,2019-02-19T09:19:57,2019-02-19T09:22:58,267,28,TRUE,FALSE,119.55
89292,8,2019-02-19T09:24:52,2019-02-19T09:25:27,267,1,TRUE,FALSE,1.29
89293,8,2019-02-19T09:26:41,2019-02-19T09:27:19,267,2,FALSE,TRUE,5.94
89294,8,2019-02-19T09:32:16,2019-02-19T09:34:31,267,11,TRUE,FALSE,48.02
89295,8,2019-02-19T09:36:41,2019-02-19T09:41:56,267,36,FALSE,TRUE,229.93
89296,8,2019-02-19T09:44:40,2019-02-19T09:45:43,267,5,TRUE,FALSE,19
89297,8,2019-02-19T09:50:37,2019-02-19T09:51:04,267,5,TRUE,FALSE,17.35
89298,8,2019-02-19T09:52:07,2019-02-19T09:55:05,267,7,TRUE,FALSE,18.86
89299,8,2019-02-19T10:01:00,2019-02-19T10:02:45,267,8,FALSE,TRUE,35.27
89300,8,2019-02-19T10:03:32,2019-02-19T10:03:57,267,3,FALSE,TRUE,8.69
89301,8,2019-02-19T10:05:02,2019-02-19T10:06:54,267,12,TRUE,FALSE,39.22
89302,8,2019-02-19T10:08:33,2019-02-19T10:09:33,267,9,TRUE,FALSE,23.88
89303,8,2019-02-19T10:10:35,2019-02-19T10:11:32,267,5,TRUE,FALSE,95.45
89304,8,2019-02-19T10:12:15,2019-02-19T10:16:33,267,5,TRUE,FALSE,35.8
89305,8,2019-02-19T10:17:44,2019-02-19T10:19:24,267,4,TRUE,FALSE,36.06
89306,8,2019-02-19T10:24:07,2019-02-19T10:26:22,267,11,FALSE,TRUE,20.35
89307,8,2019-02-19T10:27:11,2019-02-19T10:29:44,267,27,TRUE,FALSE,95.16
89308,8,2019-02-19T10:31:12,2019-02-19T10:31:56,267,2,FALSE,TRUE,2.69
89309,8,2019-02-19T10:32:08,2019-02-19T10:33:06,267,4,FALSE,TRUE,8.48
89310,8,2019-02-19T10:33:34,2019-02-19T10:34:54,267,3,TRUE,FALSE,40.13
89311,8,2019-02-19T10:35:37,2019-02-19T10:36:45,267,12,FALSE,TRUE,50.8
89312,8,2019-02-19T10:37:33,2019-02-19T10:37:58,267,1,TRUE,FALSE,0.25
89313,8,2019-02-19T10:38:58,2019-02-19T10:39:17,267,2,FALSE,TRUE,4.38
89314,8,2019-02-19T10:39:37,2019-02-19T10:40:31,267,3,TRUE,FALSE,9.46
89315,8,2019-02-19T10:42:14,2019-02-19T10:43:20,267,4,TRUE,FALSE,10.02
89316,8,2019-02-19T10:47:16,2019-02-19T10:51:44,267,31,TRUE,FALSE,145.8
89317,8,2019-02-19T10:55:34,2019-02-19T10:58:02,267,8,TRUE,FALSE,13.25
89318,8,2019-02-19T10:59:26,2019-02-19T11:00:53,267,4,TRUE,FALSE,6.05
89319,8,2019-02-19T11:01:30,2019-02-19T11:03:37,267,4,TRUE,FALSE,38
89320,8,2019-02-19T11:04:16,2019-02-19T11:07:05,267,20,FALSE,TRUE,70.2
89321,8,2019-02-19T11:07:39,2019-02-19T11:09:40,267,5,TRUE,FALSE,9.25
89322,8,2019-02-19T11:10:29,2019-02-19T11:12:06,267,7,TRUE,FALSE,37.37
89323,8,2019-02-19T11:12:54,2019-02-19T11:13:57,267,3,TRUE,FALSE,14.07
89324,8,2019-02-19T11:14:46,2019-02-19T11:17:33,267,4,TRUE,FALSE,11.16
89325,8,2019-02-19T11:21:59,2019-02-19T11:24:53,267,21,FALSE,TRUE,64.18
89326,8,2019-02-19T11:25:57,2019-02-19T11:27:24,267,12,TRUE,FALSE,36.25
89327,8,2019-02-19T11:28:08,2019-02-19T11:28:49,267,5,TRUE,FALSE,19.15
89328,8,2019-02-19T11:30:33,2019-02-19T11:31:26,267,6,TRUE,FALSE,77.3
89329,8,2019-02-19T11:32:07,2019-02-19T11:32:46,267,3,FALSE,TRUE,14.46
89330,8,2019-02-19T11:33:00,2019-02-19T11:34:20,267,14,FALSE,TRUE,45.36
89331,8,2019-02-19T11:35:29,2019-02-19T11:36:46,267,6,TRUE,FALSE,9.8
89332,8,2019-02-19T11:37:49,2019-02-19T11:39:27,267,4,FALSE,TRUE,14.81
89333,8,2019-02-19T11:41:38,2019-02-19T11:42:50,267,12,TRUE,FALSE,17.84
89334,8,2019-02-19T11:45:20,2019-02-19T11:48:54,267,6,TRUE,FALSE,31.9
89335,8,2019-02-19T11:50:24,2019-02-19T11:54:32,267,17,FALSE,TRUE,77
89336,8,2019-02-19T11:55:46,2019-02-19T11:56:25,267,6,FALSE,TRUE,23
89337,8,2019-02-19T11:56:42,2019-02-19T11:59:08,267,2,TRUE,FALSE,6.74
89338,8,2019-02-19T12:01:06,2019-02-19T12:02:35,267,11,TRUE,FALSE,24.96
89339,8,2019-02-19T12:07:13,2019-02-19T12:08:28,267,7,TRUE,FALSE,17.98
89340,8,2019-02-19T12:14:33,2019-02-19T12:15:40,267,10,FALSE,TRUE,98.42
89341,8,2019-02-19T12:16:05,2019-02-19T12:17:21,267,7,TRUE,FALSE,35.73
89342,8,2019-02-19T12:19:00,2019-02-19T12:21:32,267,17,TRUE,FALSE,106.31
89343,8,2019-02-19T12:23:15,2019-02-19T12:24:01,267,1,TRUE,FALSE,1.97
89344,8,2019-02-19T12:24:20,2019-02-19T12:25:19,267,1,TRUE,FALSE,10.69
89345,8,2019-02-19T12:25:45,2019-02-19T12:26:03,267,1,TRUE,FALSE,0.69
89346,8,2019-02-19T12:26:26,2019-02-19T12:28:22,267,3,TRUE,FALSE,7.36
89347,8,2019-02-19T12:29:31,2019-02-19T12:37:33,267,29,FALSE,FALSE,293.75
89348,8,2019-02-19T12:38:55,2019-02-19T12:41:12,267,13,FALSE,TRUE,27.03
89349,8,2019-02-19T12:42:14,2019-02-19T12:42:34,267,4,TRUE,FALSE,9.39
89350,8,2019-02-19T12:43:11,2019-02-19T12:43:37,267,2,TRUE,FALSE,10.96
89351,8,2019-02-19T12:44:16,2019-02-19T12:47:08,267,18,FALSE,TRUE,85.53
89352,8,2019-02-19T12:48:38,2019-02-19T12:50:58,267,10,TRUE,FALSE,29.04
89353,8,2019-02-19T12:52:39,2019-02-19T12:54:57,267,4,TRUE,FALSE,10.11
89354,8,2019-02-19T12:57:56,2019-02-19T12:58:57,267,8,FALSE,TRUE,21.9
89355,8,2019-02-19T12:59:29,2019-02-19T13:01:04,267,4,TRUE,FALSE,31.2
89356,8,2019-02-19T13:03:14,2019-02-19T13:04:09,267,5,FALSE,TRUE,11.85
89357,8,2019-02-19T13:06:43,2019-02-19T13:07:56,267,12,FALSE,TRUE,31.88
89358,8,2019-02-19T13:08:56,2019-02-19T13:11:35,267,14,TRUE,FALSE,62.74
89359,8,2019-02-19T13:12:38,2019-02-19T13:14:54,267,20,FALSE,TRUE,133.44
89360,8,2019-02-19T13:16:19,2019-02-19T13:18:41,267,12,TRUE,FALSE,48.03
89361,8,2019-02-19T13:20:23,2019-02-19T13:22:25,267,10,FALSE,TRUE,39.37
89362,8,2019-02-19T13:23:09,2019-02-19T13:25:42,267,27,FALSE,TRUE,84.46
89363,8,2019-02-19T13:28:09,2019-02-19T13:29:25,267,8,TRUE,FALSE,30.71
89364,8,2019-02-19T13:30:27,2019-02-19T13:31:52,267,9,FALSE,TRUE,61.41
89365,8,2019-02-19T13:33:12,2019-02-19T13:33:36,267,1,FALSE,TRUE,0.25
89366,8,2019-02-19T13:33:52,2019-02-19T13:34:48,267,8,TRUE,FALSE,54.27
89367,8,2019-02-19T13:35:31,2019-02-19T13:39:40,267,25,TRUE,FALSE,79.21
89368,8,2019-02-19T13:41:36,2019-02-19T13:42:58,267,6,TRUE,FALSE,55.71
89369,8,2019-02-19T13:43:58,2019-02-19T13:44:25,267,3,TRUE,FALSE,15.97
89370,8,2019-02-19T13:44:59,2019-02-19T13:45:30,267,1,FALSE,TRUE,4.49
89371,8,2019-02-19T13:46:22,2019-02-19T13:47:14,267,7,TRUE,FALSE,12.61
89372,8,2019-02-19T13:48:02,2019-02-19T13:48:24,267,1,TRUE,FALSE,1.69
89373,8,2019-02-19T13:49:12,2019-02-19T13:52:35,267,3,TRUE,FALSE,17.41
89374,8,2019-02-19T13:53:24,2019-02-19T13:54:58,267,10,FALSE,TRUE,20.56
89375,8,2019-02-19T13:56:04,2019-02-19T13:57:17,267,4,TRUE,FALSE,11.93
89376,8,2019-02-19T13:58:21,2019-02-19T14:00:20,267,9,TRUE,FALSE,31.41
89377,8,2019-02-19T14:28:30,2019-02-19T14:36:29,267,43,TRUE,TRUE,158.62
89378,8,2019-02-19T14:41:14,2019-02-19T14:42:37,267,6,FALSE,TRUE,17.57
89379,8,2019-02-19T14:46:44,2019-02-19T14:47:43,267,5,FALSE,TRUE,15.35
89380,8,2019-02-19T14:49:11,2019-02-19T14:50:24,267,2,FALSE,TRUE,6.73
89381,8,2019-02-19T14:53:17,2019-02-19T14:53:50,267,2,FALSE,TRUE,5.88
89382,8,2019-02-19T14:57:47,2019-02-19T14:58:45,267,4,FALSE,TRUE,31.56
89383,8,2019-02-19T15:01:40,2019-02-19T15:03:36,267,18,FALSE,TRUE,82.04
89384,8,2019-02-19T15:05:08,2019-02-19T15:08:11,267,22,FALSE,TRUE,100.76
89385,8,2019-02-19T15:11:54,2019-02-19T15:15:01,267,18,FALSE,TRUE,39.94
89386,8,2019-02-19T15:17:08,2019-02-19T15:17:39,267,3,FALSE,TRUE,18.15
89387,8,2019-02-19T15:18:08,2019-02-19T15:20:29,267,6,TRUE,FALSE,45.33
89388,8,2019-02-19T15:20:58,2019-02-19T15:21:27,267,1,TRUE,FALSE,29.99
89389,8,2019-02-19T15:22:02,2019-02-19T15:25:05,267,4,TRUE,FALSE,26.92
89390,8,2019-02-19T15:26:00,2019-02-19T15:27:03,267,1,TRUE,FALSE,5.34
89391,8,2019-02-19T15:28:14,2019-02-19T15:30:22,267,3,TRUE,FALSE,5.06
89392,8,2019-02-19T15:35:28,2019-02-19T15:36:12,267,4,TRUE,FALSE,61.6
89393,8,2019-02-19T15:41:16,2019-02-19T15:43:03,267,18,FALSE,TRUE,56.96
89394,8,2019-02-19T15:43:57,2019-02-19T15:45:08,267,9,FALSE,TRUE,40.44
89395,8,2019-02-19T15:46:01,2019-02-19T15:47:40,267,12,TRUE,FALSE,24.6
89396,8,2019-02-19T15:49:53,2019-02-19T15:52:55,267,20,TRUE,FALSE,85.44
89397,8,2019-02-19T15:59:17,2019-02-19T16:00:49,267,3,TRUE,FALSE,20.82
89398,8,2019-02-19T16:04:08,2019-02-19T16:05:31,267,23,TRUE,FALSE,27.17
89399,8,2019-02-19T16:07:51,2019-02-19T16:08:44,267,3,FALSE,TRUE,58.47
89400,8,2019-02-19T16:11:56,2019-02-19T16:12:54,267,1,TRUE,FALSE,1.39
89401,8,2019-02-19T16:14:51,2019-02-19T16:17:02,267,13,TRUE,FALSE,89.79
89402,8,2019-02-19T16:18:39,2019-02-19T16:20:22,267,3,FALSE,TRUE,11.69
89403,8,2019-02-19T16:20:57,2019-02-19T16:21:57,267,5,FALSE,TRUE,18.16
89404,8,2019-02-19T16:22:34,2019-02-19T16:23:12,267,3,TRUE,FALSE,15.43
89405,8,2019-02-19T16:24:05,2019-02-19T16:29:04,267,15,FALSE,TRUE,48.39
89406,8,2019-02-19T16:29:28,2019-02-19T16:30:44,267,5,TRUE,FALSE,13.26
89407,8,2019-02-19T16:31:18,2019-02-19T16:33:29,267,15,TRUE,FALSE,41.01
89408,8,2019-02-19T16:34:04,2019-02-19T16:35:18,267,7,TRUE,FALSE,18.99
89409,8,2019-02-19T17:08:25,2019-02-19T17:10:00,267,10,TRUE,FALSE,21.64
89410,8,2019-02-19T17:11:12,2019-02-19T17:11:55,267,3,FALSE,TRUE,11.13
89411,8,2019-02-19T17:12:32,2019-02-19T17:13:10,267,3,TRUE,FALSE,6.77
89412,8,2019-02-19T17:14:08,2019-02-19T17:19:25,267,33,FALSE,TRUE,134.19
89413,8,2019-02-19T17:20:35,2019-02-19T17:21:42,267,9,FALSE,TRUE,21.37
89414,8,2019-02-19T17:22:12,2019-02-19T17:23:09,267,5,TRUE,FALSE,16.17
89415,8,2019-02-19T17:23:48,2019-02-19T17:24:40,267,3,TRUE,FALSE,11.47
89416,8,2019-02-19T17:25:16,2019-02-19T17:26:51,267,3,FALSE,TRUE,37.87
89417,8,2019-02-19T17:27:07,2019-02-19T17:27:39,267,3,FALSE,TRUE,21.27
89418,8,2019-02-19T17:28:15,2019-02-19T17:30:35,267,6,TRUE,FALSE,80.23
89419,8,2019-02-19T17:31:38,2019-02-19T17:32:14,267,3,FALSE,TRUE,23.47
89420,8,2019-02-19T17:32:38,2019-02-19T17:33:24,267,4,FALSE,TRUE,21.66
89421,8,2019-02-19T17:34:04,2019-02-19T17:34:54,267,1,FALSE,TRUE,7.49
89422,8,2019-02-19T17:38:26,2019-02-19T17:41:25,267,38,FALSE,TRUE,116.94
89423,8,2019-02-19T17:43:43,2019-02-19T17:44:47,267,7,FALSE,TRUE,22.91
89424,8,2019-02-19T17:45:31,2019-02-19T17:47:09,267,2,TRUE,FALSE,4.88
89425,8,2019-02-19T17:47:54,2019-02-19T17:48:28,267,4,TRUE,FALSE,11.94
89426,8,2019-02-19T17:51:48,2019-02-19T17:53:41,267,5,TRUE,FALSE,8.53
89427,8,2019-02-19T17:55:16,2019-02-19T17:56:23,267,2,FALSE,TRUE,101.98
89428,8,2019-02-19T17:57:01,2019-02-19T17:57:30,267,1,TRUE,FALSE,0.25
89429,8,2019-02-19T17:57:50,2019-02-19T17:59:54,267,20,TRUE,FALSE,86.68
89430,8,2019-02-19T18:02:50,2019-02-19T18:05:28,267,10,FALSE,TRUE,49.29
89431,8,2019-02-19T18:06:35,2019-02-19T18:07:23,267,8,FALSE,TRUE,23.81
89432,8,2019-02-19T18:08:03,2019-02-19T18:09:37,267,12,TRUE,FALSE,32.72
89433,8,2019-02-19T18:10:36,2019-02-19T18:13:30,267,16,FALSE,TRUE,52.92
89434,8,2019-02-19T18:14:29,2019-02-19T18:16:55,267,20,FALSE,TRUE,54.79
89435,8,2019-02-19T18:20:19,2019-02-19T18:21:03,267,4,TRUE,FALSE,25.56
89436,8,2019-02-19T18:22:17,2019-02-19T18:23:26,267,1,TRUE,FALSE,11.24
89437,8,2019-02-19T18:24:45,2019-02-19T18:26:02,267,12,FALSE,TRUE,41.37
89438,8,2019-02-19T18:26:45,2019-02-19T18:30:12,267,9,FALSE,TRUE,16.71
89439,8,2019-02-19T18:31:45,2019-02-19T18:32:47,267,8,TRUE,FALSE,29.85
89440,8,2019-02-19T18:34:08,2019-02-19T18:36:21,267,6,TRUE,FALSE,31.62
89441,8,2019-02-19T18:37:48,2019-02-19T18:39:16,267,13,FALSE,TRUE,42.32
89442,8,2019-02-19T18:40:25,2019-02-19T18:42:02,267,11,FALSE,TRUE,22.66
89443,8,2019-02-19T18:42:43,2019-02-19T18:44:37,267,15,FALSE,TRUE,43.23
89444,8,2019-02-19T18:45:47,2019-02-19T18:46:41,267,11,FALSE,TRUE,50.45
89445,8,2019-02-19T18:47:29,2019-02-19T18:50:12,267,21,FALSE,TRUE,99.15
89446,8,2019-02-19T18:52:24,2019-02-19T18:53:14,267,5,TRUE,FALSE,23.45
89447,8,2019-02-19T18:53:49,2019-02-19T18:54:39,267,2,TRUE,FALSE,65.98
89448,8,2019-02-19T18:56:12,2019-02-19T18:56:33,267,1,TRUE,FALSE,10.14
89449,8,2019-02-19T18:57:26,2019-02-19T18:58:46,267,8,TRUE,FALSE,26.77
89450,8,2019-02-19T18:59:45,2019-02-19T19:00:07,267,1,TRUE,FALSE,7.74
89451,8,2019-02-19T19:00:30,2019-02-19T19:01:27,267,5,TRUE,FALSE,10.41
89452,8,2019-02-19T19:02:32,2019-02-19T19:03:19,267,6,TRUE,FALSE,40.21
89453,8,2019-02-19T19:04:39,2019-02-19T19:06:06,267,16,TRUE,FALSE,57.28
89454,8,2019-02-19T19:07:04,2019-02-19T19:08:21,267,7,FALSE,TRUE,17.9
89455,8,2019-02-19T19:09:05,2019-02-19T19:10:18,267,7,FALSE,TRUE,49.93
89456,8,2019-02-19T19:11:28,2019-02-19T19:12:11,267,2,TRUE,FALSE,3.67
89457,8,2019-02-19T19:13:07,2019-02-19T19:13:52,267,5,TRUE,FALSE,17.56
89458,8,2019-02-19T19:17:16,2019-02-19T19:17:48,267,2,FALSE,TRUE,18.44
89459,8,2019-02-19T19:18:53,2019-02-19T19:19:41,267,7,TRUE,FALSE,19.99
89460,8,2019-02-19T19:20:14,2019-02-19T19:20:42,267,3,FALSE,TRUE,10.29
89461,8,2019-02-19T19:21:21,2019-02-19T19:23:37,267,14,FALSE,TRUE,71.78
89462,8,2019-02-19T19:25:31,2019-02-19T19:27:43,267,19,FALSE,TRUE,66.67
89463,8,2019-02-19T19:29:47,2019-02-19T19:30:28,267,6,TRUE,FALSE,27.34
89464,8,2019-02-19T19:32:12,2019-02-19T19:32:31,267,1,FALSE,TRUE,3.59
89465,8,2019-02-19T19:32:55,2019-02-19T19:36:10,267,26,TRUE,FALSE,91.17
89466,8,2019-02-19T19:40:31,2019-02-19T19:43:22,267,11,FALSE,TRUE,65.31
89467,8,2019-02-19T19:47:15,2019-02-19T19:48:30,267,4,TRUE,FALSE,10.02
89468,8,2019-02-19T19:49:11,2019-02-19T19:50:58,267,8,TRUE,FALSE,23.24
89469,8,2019-02-19T19:52:13,2019-02-19T19:54:19,267,21,TRUE,FALSE,37.75
89470,8,2019-02-19T19:55:36,2019-02-19T19:56:16,267,2,FALSE,TRUE,1.98
89471,8,2019-02-19T19:56:39,2019-02-19T19:57:39,267,7,FALSE,TRUE,12.29
89472,8,2019-02-19T19:59:54,2019-02-19T20:06:05,267,55,FALSE,TRUE,240.14
89473,8,2019-02-19T20:11:07,2019-02-19T20:12:45,267,2,TRUE,FALSE,6.37
89474,8,2019-02-19T20:14:32,2019-02-19T20:17:22,267,27,TRUE,FALSE,141.05
89475,8,2019-02-19T20:19:41,2019-02-19T20:22:01,267,33,FALSE,TRUE,96.06
89476,8,2019-02-19T20:27:53,2019-02-19T20:28:31,267,2,FALSE,TRUE,4.18
89477,8,2019-02-19T20:29:01,2019-02-19T20:29:21,267,1,FALSE,TRUE,7.99
89478,8,2019-02-19T20:30:07,2019-02-19T20:31:22,267,13,FALSE,TRUE,43.42
89479,8,2019-02-19T20:36:29,2019-02-19T20:37:30,267,12,FALSE,TRUE,20.8
89480,8,2019-02-19T20:40:53,2019-02-19T20:41:29,267,5,FALSE,TRUE,14.91
89481,8,2019-02-19T20:42:31,2019-02-19T20:44:32,267,13,FALSE,TRUE,72.84
89482,8,2019-02-19T20:45:05,2019-02-19T20:46:36,267,9,TRUE,FALSE,55.49
89483,8,2019-02-19T20:48:50,2019-02-19T20:49:23,267,6,FALSE,TRUE,16.74
89484,8,2019-02-19T20:51:08,2019-02-19T20:51:43,267,2,FALSE,TRUE,9.65
89485,8,2019-02-19T20:53:11,2019-02-19T20:54:08,267,5,TRUE,FALSE,9.72
89486,8,2019-02-19T20:55:53,2019-02-19T20:58:57,267,8,TRUE,FALSE,24.18
89487,8,2019-02-19T21:07:47,2019-02-19T21:10:10,267,18,TRUE,FALSE,33.28
89488,8,2019-02-19T21:12:15,2019-02-19T21:13:22,267,4,TRUE,FALSE,12.36
89489,8,2019-02-19T21:14:10,2019-02-19T21:16:20,267,9,FALSE,TRUE,30.47
89490,8,2019-02-19T21:18:41,2019-02-19T21:19:13,267,2,FALSE,TRUE,2.98
89491,8,2019-02-20T07:04:34,2019-02-20T07:06:45,267,8,TRUE,FALSE,15.82
89492,8,2019-02-20T07:07:44,2019-02-20T07:08:17,267,2,TRUE,FALSE,4.37
89493,8,2019-02-20T07:17:20,2019-02-20T07:18:03,267,4,TRUE,FALSE,9.44
89494,8,2019-02-20T07:19:31,2019-02-20T07:21:57,267,10,TRUE,FALSE,198.11
89495,8,2019-02-20T07:23:33,2019-02-20T07:23:55,267,2,TRUE,FALSE,16.38
89496,8,2019-02-20T07:25:00,2019-02-20T07:25:38,267,4,TRUE,FALSE,50.45
89497,8,2019-02-20T07:27:16,2019-02-20T07:31:49,267,19,TRUE,FALSE,64.96
89498,8,2019-02-20T07:33:52,2019-02-20T07:34:49,267,9,TRUE,FALSE,38.82
89499,8,2019-02-20T07:36:33,2019-02-20T07:37:16,267,2,FALSE,TRUE,4.77
89500,8,2019-02-20T07:40:04,2019-02-20T07:40:51,267,2,TRUE,FALSE,6.48
89501,8,2019-02-20T07:43:07,2019-02-20T07:46:22,267,7,TRUE,FALSE,22.05
89502,8,2019-02-20T07:48:39,2019-02-20T07:49:51,267,3,TRUE,FALSE,11.47
89503,8,2019-02-20T07:50:31,2019-02-20T07:51:27,267,7,TRUE,FALSE,29.01
89504,8,2019-02-20T07:52:04,2019-02-20T07:53:59,267,6,TRUE,FALSE,26.17
89505,8,2019-02-20T07:54:46,2019-02-20T07:55:16,267,5,TRUE,FALSE,15.55
89506,8,2019-02-20T07:56:25,2019-02-20T07:57:11,267,5,TRUE,FALSE,7.95
89507,8,2019-02-20T07:58:01,2019-02-20T07:59:33,267,12,FALSE,TRUE,32.74
89508,8,2019-02-20T08:00:04,2019-02-20T08:00:49,267,2,TRUE,FALSE,66.48
89509,8,2019-02-20T08:03:19,2019-02-20T08:04:12,267,5,TRUE,FALSE,9.68
89510,8,2019-02-20T08:05:59,2019-02-20T08:07:15,267,5,TRUE,FALSE,11.69
89511,8,2019-02-20T08:08:03,2019-02-20T08:09:05,267,5,FALSE,TRUE,7.06
89512,8,2019-02-20T08:10:02,2019-02-20T08:12:38,267,3,TRUE,FALSE,10.23
89513,8,2019-02-20T08:15:14,2019-02-20T08:16:12,267,1,FALSE,TRUE,300
89514,8,2019-02-20T08:16:43,2019-02-20T08:18:25,267,12,FALSE,TRUE,36.91
89515,8,2019-02-20T08:23:18,2019-02-20T08:24:06,267,3,FALSE,TRUE,6.35
89516,8,2019-02-20T08:25:33,2019-02-20T08:28:00,267,10,TRUE,FALSE,35.87
89517,8,2019-02-20T08:29:17,2019-02-20T08:29:56,267,5,FALSE,TRUE,19.61
89518,8,2019-02-20T08:32:46,2019-02-20T08:35:05,267,7,TRUE,FALSE,12.84
89519,8,2019-02-20T08:37:53,2019-02-20T08:38:25,267,2,FALSE,TRUE,12.73
89520,8,2019-02-20T08:39:51,2019-02-20T08:40:00,267,1,TRUE,FALSE,8.99
89521,8,2019-02-20T08:40:20,2019-02-20T08:40:38,267,2,TRUE,FALSE,72.16
89522,8,2019-02-20T08:46:04,2019-02-20T08:50:14,267,20,FALSE,TRUE,32.91
89523,8,2019-02-20T08:54:04,2019-02-20T08:54:51,267,2,TRUE,FALSE,15.35
89524,8,2019-02-20T08:56:26,2019-02-20T08:57:34,267,8,TRUE,FALSE,18.99
89525,8,2019-02-20T09:05:15,2019-02-20T09:07:09,267,9,TRUE,FALSE,23.35
89526,8,2019-02-20T09:11:10,2019-02-20T09:11:49,267,4,TRUE,FALSE,6.96
89527,8,2019-02-20T09:13:09,2019-02-20T09:17:51,267,5,TRUE,FALSE,11.55
